asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B07C73LLSS,B07C73LLSS,1.0,cant use. no description .,Doesn't explain what parts are for nor where they should be placed and used fore.,1585787834459,True,0
B07WWZ8GJW,B07WWZ8GJW,5.0,Excellent product,This product really works. I use the joint relief on my sacrial joints in my lower back; and the muscle relief for cramps in my legs. The muscle relief is pretty fast acting.,1577041762203,True,0
B071DPY268,B071DPY268,3.0,THE HAIR WAS BEAUTIFUL. THE ONLY ISSUE IS THAT THE 360 LACE ...,THE HAIR WAS BEAUTIFUL. THE ONLY ISSUE IS THAT THE 360 LACE FIT A LITTLE SMALL AND THE HAIRLINE WAS VERY BOXY . ALSO THEIR WAS A CLEAR STICH THAT GPES AROUND THE PERIMETER OR THE HAIR THAT LOOKS REALLY BAD. IF YOU WASH THE LACE CLOSURE  THE HAIR BECOME VERY COURSE AND MATTED AND WILL LOSE HAIR TRYIN TO FIX IT.  THE HAIR ON THE BUNDLE IS THE PART THAT I LOVE BUT I WAS EXTREMELY DISSAPOINTED IN THE 360 PART.,1514478051061,True,0
B08MMYXYFJ,B08MMYXYFJ,4.0,great gift for the teenager testing out before you buy full product,this was a hit as a gift. the only thing was i thought they were a bit bigger but she loved them regardless. its a great way for her to test the smell before spending way to much on something she would never use. fyi very potent smelling when opening bag first time.,1672780762769,True,5
B005BZQHEC,B005BZQHEC,5.0,It really works!,I have stretched my ears to 4g and my left was really reluctant to stretch as easily as my right. Using this product plus Jojoba oil has helped me stretch my ear and ease the pain faster than I am used to!! Love it.,1426357521000,True,0
B01GKAZRPQ,B01GKAZRPQ,5.0,They are what you’d expect.,They are what you’d expect in an alcohol swab. They’re small and saturated with alcohol. As a nurse who was running out of them at home and unable to find them at local pharmacies I am pleased with them and will order again.,1601921260982,True,0
B004H5D40W,B004H5D40W,2.0,Bummer,Not what I thought it was going to be..... Bristles tickle my feet too much for me to scrub back and forth. Good concept though,1371555970000,True,0
B0941YDPSW,B0941YDPSW,5.0,I love this stuff!,"I love this! It lathers up very quickly. It has a nice, soft scent, and rinses easily. I did use my regular leave in conditioner but I noticed my hair felt less stripped and was not nearly as knotted up as it gets from regular shampoo. Plus, no plastic bottle left behind. Will definitely buy again.",1634011246804,True,0
B00OPEASFO,B00OPEASFO,5.0,Showed marked improvement especially when smiling. Been using this ...,Showed marked improvement especially when smiling. Been using this product about 5 months now. Definitely lighted most of the sun spots as well. Also can use with make-up .,1458692793000,True,2
B07SWY3M91,B07SWY3M91,4.0,covers flaws great!,Love this foundation!! Only downfall is it comes off on clothes or when I kiss my daughter foundation is on her face and it doesn't come out of clothes,1590007548317,True,1
B0018BWLFW,B0018BWLFW,4.0,Great!,"I've gotten so many compliments on my nails after using these. On my volleyball team we painted all our nails a different neon color and it looked so cute! The colors are really bright, and look even better with the top coat. Only complaint, the top coat got really think after a while so I had to buy a different kind. Other than that, would definitely buy all the colors again if I run out!",1300637992000,True,2
B08RYQXJ88,B08RYQXJ88,5.0,Beautiful pastel colors!,"This is a great set of 6 bright, pastel colored gel polishes. Each bottle has a sticker on top to mark the color, which is 100% accurate. The polish is on the thicker side so you only need 1-2 coats for opacity. These will be my go to all summer long!",1621797998179,False,0
B01LBUSDFQ,B01LBUSDFQ,5.0,Perfect Red For My Skin/Hair Color,"This IS the perfect red lipstick--at least for me with my skin and hair color--dark auburn with fair/warm complexion. Some reviews said it required a lip pencil; I didn't find that necessary, which I'm glad about as I have full lips and don't like to use a lip liner. It is a bit drying, but I use lip balm underneath. The lipstick didn't bleed at all, which is remarkable. And no animal testing--I'm very pleased!",1490199297000,True,3
B084KJDH7D,B084KJDH7D,5.0,I’ll buy everytime!,I use this product morning and night and never have a break out! LOVE IT!!!,1596984156444,True,0
B06XFJSVHY,B06XFQK412,1.0,Very poor knock- off,"Not a hint of Cristalle in the fragrance. I'm not even thinking of it as a knock-off. If the company can't even spell Chanel right,(they spell it Channel) then there's a problem.",1592066755811,True,0
B01MCZ7SEP,B00HHFF5CY,2.0,"Good feel, sketchy durability","It feels good when I put it on, but it’s seams aren’t done well. It rips at the seam where your forehead would be. And I haven’t had the rag very long, less than 2 months.",1512419192423,True,0
B006OY1LW2,B087J6PP9X,5.0,Great for Sensitive Skin!,My daughter has very sensitive skin this is the only affordable foundation she can use.,1484879104000,True,0
B006U7BL6O,B0813XZYZ1,5.0,BUY IT!!,This helped my TV sooo much. I was at my wits end because I was getting married in a couple months and came across this on amazon it literally cleared my TV in about 2 weeks. Love LOVE LOVE,1668663110590,True,0
B07FF2SK5R,B07FF2SK5R,1.0,Totally disappointed,"Ordered these to use instead of beauty blenders in the hope that they would absorb less product, and therefore save me some time and money. These blenders do NOT work the same as any other texture sponge, in fact for me they didn't work at all. If you try to use them to tap your foundation to your skin to blend the way you would with a regular sponge, they just awkwardly spread the product atop your skin without blending or really applying the makeup at all. After using I had to go in with a beauty blender to actually make the foundation look like it wasn't just sitting atop my skin. Furthermore, these silicone applicators were NOT easy to clean and they did retain some of the product so they didn't serve that purpose either. Total waste of money, and I had to return to a beauty blender.",1556987355113,True,0
B08CKCV9HD,B08CKCV9HD,5.0,Nice,Nice I bought this in March finally using for Breast Cancer Awareness,1633935776353,True,0
B07JB8D84F,B0BNWSR278,1.0,Loyal Linen is a waste of money,"The Loyal Linen color is terrible. I've used Dr. Remedy polish in other colors and liked those. This one is thin and provides uneven coverage even after 3 coats. I'm looking now for a different company for future purchases. It's not returnable so I might as well have thrown away the $18 I spent and saved the Amazon driver the trouble. At this price, even one bad experience is enough for me to find a substitute brand.",1649952321878,True,3
B018K7CEIU,B018K7CEIU,5.0,Literally looks like my real hair,Wondeful!! Literally looks like my real hair! Super nice and soft too!,1507353269622,True,1
B082RD77G5,B082RD77G5,2.0,Turn your hair purple,This product turned my hair purple and it took several weeks to get the lavender color out.,1599608334344,True,0
B08S1LWF9V,B08S1LWF9V,1.0,BUYER BEWARE YOUR BUYING EMPTY CONTAINERS:),"I bought the trio and there was one pump in one product completely empty. Appears the packaging is what I paid for! Unfortunately, I can rub a bottle on my face. Terrible marketing.",1617371363014,True,13
B00GDKBUDM,B00GDKBUDM,5.0,Great product!,"I have very fair skin, and I do not tan. I burn, then peel. I've been trying sunless tanners for years, and most give me an orange look. This self tanner does not. It gives me a nice, tan look, that is even and not blotchy or orange. It also smells nice, which most self tanners do not. Be sure to follow the directions on the bottle, and you will get great results.",1403548398000,True,0
B000PKNPES,B000PKNPES,3.0,ALL LOOKS VERY LITTLE ACTION,"I have been hearing lots of really good things about this new razor Norelco has advertised. It looks good but so far I have noticed very little action. The best part  is that the razor head angles, the worst part is the trimmer. It's awful. What ever happened to the older heavier models with a great trimmer and  heads that delivered a great shave and the motors were powerful? I guess those days are gone forever.<br /><br />I WOULDN'T RECOMMEND THIS RAZOR, IT'S ALL HYPE!",1283249492000,True,0
B081S85MK3,B081S85MK3,5.0,Unusable!,Three of the 8 were defected. They had large opens on the side where the top goes and leaked out. Unusable!,1637714434479,True,0
B087NQP8T1,B087NQP8T1,1.0,Not a Nail Wrap or Sticker,"Cons: These are not decals, stickers or nail wraps. They are pictures you cut out and put on nails after you wet them...THEN use clear nail polish over it. They are not sticky back. These are supposed to fit your nail...however if you have it fit your nail and use nail polish over it, it does not stick.<br /><br />Pro: They are very clear and colorful pictures as you see listed above.",1604638999407,True,0
B005V3AV5U,B005V3AV5U,5.0,... samples are very small but the product itself is fantastic! i absolutely love the sheer of these minerals ...,the samples are very small but the product itself is fantastic! i absolutely love the sheer of these minerals on my skin! and no chemicals! it is the best mineral make up i have tried so far.,1425066186000,True,0
B0871QKWG3,B0871QKWG3,5.0,Great value,Have really enjoyed these headbands. Lots of colors. Very comfortable.,1592095387232,True,0
B08L5T2T2L,B08BBQ29N5,3.0,WAYYYY TO THIN FOR MY STYLE PREFERENCE,Although the locs where soft and light weight they were to thin for what I was trying to do to my hair so I am having to return them. Also there wasn't a crochet hook as stated.,1646515050360,True,1
B01DU3BQ2E,B01DU3BQ2E,2.0,"Contor pallet was fine, mirror inside the pallet","Contor pallet was fine, mirror inside the pallet, missing 4/20 brushes &amp; the foundation brush sheds like crazy. Very disappointed but the shipping was great it arrived earlier than expected.",1474239873000,True,0
B01FTN4P6W,B01FTN4P6W,5.0,I love this lauat shampoo!!,I looooove this soooo much its great to keep my hair strong...i bought 3 and plan to buy more!!!!,1622738480335,True,0
B07S9DLZGT,B07S9DLZGT,3.0,Way too small for me,"At 6', 240 lbs, I would need to be double jointed to use this, it is too short.  Not recommended for anybody over 180.  I bought a longer one and am pleased with that.",1575738491675,True,1
B082F92314,B082F92314,5.0,One size fits all,I love these head bands . Needed something to hold hair back instead of a bulky towel . Lovely feminine colors . I gifted one to my daughter and of course my mother. They are super soft .,1596895544553,True,1
B08NBC2RR8,B08NBC2RR8,5.0,Amazing!,"Me encantó es muy sutil, dulce y dura un montón.  Dicen que se parece mucho a B Rouge 540<br /> Para mi huele a CEO, a caro.",1646950374697,True,0
B0BKZFLTTH,B0BKZFLTTH,5.0,Buen producto,"Es un buen producto, hay que ser muy constante en el uso para ver buenos resultados",1683336005113,True,1
B06X9QDPZW,B06X9QDPZW,1.0,Didn't work,"These clips look fine, but they were made so that one can't completely hook the two teethed sides together, making them unusable. A waste of money.",1588099119193,True,0
B01M8QG3NM,B01M8QG3NM,5.0,Great!,"I really like these wipes.  I tried Seventh Generation last time and they left fuzzies on my hands,, didn't like that.  These are great!",1501097488898,True,0
B005BZQHEC,B005BZQHEC,5.0,NUMBING,My daughter used this product to stretch her lobes and it worked perfectly. She was very satisfied with the product.,1389807500000,True,1
B01GNYTNPO,B01GNYTNPO,2.0,"Not ""Perfect"" At All - Rather Difficult To Use And Didn't Work For Me","No matter how I tried, I just could not find any benefit in using this eyelashes guide/template. I'm older, and my lashes seemed to have thinned out and this appeared to be something I would need - to be able to get mascara on those lashes that otherwise would not get anything because they are too thinned out and short that I would do more damage to the surrounding skin - and the cleanup would usually remove what little had actually made it to the lashes.<br /><br />I used different mascaras, different magnifying mirrors to be able to see better .... nothing helped me to get this guide to work. Perhaps for someone who already has thicker, well defined eyelashes?  I don't know. It just did not work for me.",1479224786000,False,1
B0BMM44HBF,B0BMM44HBF,1.0,Doesn't work for me,"I have tried this at least a couple of times. Twice on the chin and once on the nose. It didn't get anything out.  Either I don't have any gunk on my face or they just don't work. I followed the instructions provided. See my before and after pictures. My results:<br /><br />CHIN:<br />Since I have a small face, the patch covered the entire lower chin. I didn't experience any skin irritations and kept it on for 10 hours. The patch has wrinkles the next day, didn't turn white or pull out anything<br /><br />NOSE:<br />Nose is where I have the most blackheads. I was able to use the same patch by turning it upside down. I slept through the night with it and result is the same, nothing.",1673795560341,False,0
B07G48JSRH,B07G48JSRH,3.0,Color is definitely nothing like the picture!!,Very disappointed in the color. The hair that came in looks nothing like the picture in the listing. The picture on the left is the picture  from the listing. The picture on the right is the hair that I received in the mail. I was expecting a specific color pattern and this is not even close. Most likely will be returning.,1556565033926,True,1
B019N8VXQY,B019N8VXQY,4.0,Perfect choice!,I received the hair neatly packaged. No smell. Natural colour. Tight body waves. There is minimal shedding. Bundles are full and thick. True to length. I bought 20&#34; 22&#34; 24&#34; and have inches down to my waist!!! I absolutely love this hair and will definitely buy again. Even longer imches next time. I just love it. I am currently still wearing this hair after 6 weeks!,1517006963312,True,0
B00Z8C3ZNO,B00Z8C3ZNO,5.0,better than anything else,keeps my daughters mane somewhat controlled....better than anything else..and looks cute too. The sparkles are nice..but for a more subdued look we can flip them around and they are plain,1457104296000,True,0
B07CSL21J8,B07CSL21J8,5.0,Really makes a difference,I really like this brand. The product really makes a difference on my eyelashes.,1530282878665,True,0
B07WZJZK56,B07WZJZK56,1.0,Quality great,"I compare the new brush side to side with the one I had bought about 3 years ago.  The quality of the brush has decreased.  The new brush (size 150mm) comes with sharp plastic like brush head, instead of the smooth silicon brush head I have had on the old brush.  The new one even has a little crack where the brush head and handle meets. Whereas, the old one is seamless.  Very disappointed with this purchase.",1583898821245,True,3
B08YNRLW8B,B08YNRLW8B,5.0,Nice but...,Decent eyebrow pencil. The color is close to being right but not perfect. I like the pencil part but I don't love the brush side. It just doesn't go on as nicely as the pencil side.,1625000738402,False,0
B009SOCO4Y,B009SOCO4Y,5.0,Buy it!,I've been using this same exact wig cap for probably a year. I washed it everything and it is still perfectly okay.,1475171324000,True,3
B000UK4Y6Q,B000UK4Y6Q,4.0,Replenishing the sample....,"If you like using the Philips Nivea ""squirt"" system that lubricates the electric shaving process, you'll need to get more of the cream once your little sample size runs out. This is what you need and it has that nozzle that clicks directly on to the shaver. Hard, if not impossible to find in drug stores. Easy to buy online.",1207001693000,True,1
B0000ZLF18,B0000ZLF18,5.0,Strong but nice,"This is a perfume OIL, so use a tiny dab of it, but I like the sandalwood scent & it lasts the day & sometimes longer. The same would go for other scents you might try; use a tiny dab at first until you know how it works on you.",1409231033000,True,0
B01DYXQQ70,B09FR54XLC,5.0,Amazing Lighted Mirror!,"Love this mirror, the light is even and bright, the touch button is super simple, if you forget to turn off the light it automatically shuts it's self off. I use the adapter instead of the batteries. Just because I'm lazy and I don't like to keep changing the batteries. The mirror is great and the 10x side is really good for doing your brows.  Definitely recommend!",1471568408000,True,2
B07DG465L8,B07DG465L8,5.0,cute,"I was a little worried about a lace front wig, I had never worn one before. I like it. I do need to style it and modify it a little, but I'm happy with it. **I'm also wearing a dress I recently purchased as well.",1554285099412,True,1
B088FBNQXW,B088FBNQXW,1.0,Nope,Already donated this item.  Obviously needing to wear face masks everyday right now had me intrigued by this headband but this one did not live up to what I was hoping it would be.  It's material was super thin.  When I would wear my mask it would pull the headband down and the whole thing just did not work.  Don't waste your time unless maybe you have a child that could use it.  Average (I think) size woman's head did not work.,1605036803257,False,0
B006JZ0L7C,B006JZ0L7C,5.0,Love it,"I love Too Faced products, and love this night collection. It stays on longer than most eyeshadows I've ever used.",1360174729000,True,0
B0871VF1HM,B0871VF1HM,1.0,Waste of money,"Terrible item, really thin and poorly made. Don't waste your money",1588267299886,True,1
B08XXBVLWS,B08XXBVLWS,1.0,Doesn't look like picture,What is there to say? This petty much speaks for itself. Nothing like the picture.  Very very low density. Smells horrible. I'm returning this right now.,1620249683982,True,5
B01LAV3O6E,B01LAV3O6E,1.0,Not as expected,Very little product in a container too small to dip. Didnt finish with a mirrored finish.,1573617589509,True,0
B00017YG6G,B00017YG6G,5.0,Would love to buy more!,"My wife's all time favorite. Her skin is a little sensitive, this cream fits her perfectly and keeps her several years younger than her age. Whenever she uses it, I can tell the difference from other cream immediately.<br />Just quite hard to find. Eventually we found this product on Amazon this year and bought some.<br />Hopefully this cream will come back out again soon and I will surely buy more to keep my wife happy.",1353168158000,True,0
B07BHKNKZ9,B07C9YRQRJ,4.0,Great for salads,Very tasty block of Parmesan cheese from Palestine. Goes great on ceaser salads,1587267419742,True,0
B07ZS7K6GZ,B07ZS7K6GZ,4.0,Spa from home,The foot mask made my skin so smooth & soft! The scent is also a extremely relaxing & made me feel so pampered. Definitely a great way to kick up a home spa night,1596493753549,True,1
B097CMPW2L,B0C619KBLQ,5.0,Best value for Duke Cannon soap,My husband loves this soap and the sent thick as well as old glory. This is the absolute best deal for this soap out there. He swears by it. It hydrates skin and smells amazing.,1665450124343,True,0
B00RPJZMUM,B00RPJZMUM,1.0,One Star,Sparked and smoked after 2 months of use. Now need to figure out how to return. Not worth it!!,1497272292019,True,0
B07C9KQ4X2,B07D4Y6WT2,2.0,Only received ONE oil...,"While the product description indicates that this is a variety pack (with four different scents), I only received one: lavender. While I really enjoy the lavender scent, it's a bit pricey to pay over $20 for one small bottle. If possible, I would like to receive the other three scents.",1561082394114,True,1
B08P4KS91J,B08P4KS91J,5.0,Exelente producto,"Super fácil de usar, solo aplicas en la piel durante 5 minutos y luego retiras con la paletita. El olor es muy agradable. Excelente inversión. Lo volveré a comprar.",1619713648349,True,0
B00LV553PK,B00LV553PK,5.0,Great quality good value,These cloths are super gentle on my skin. They're longer size than typical wash cloths which is I love and there were a lot of them for the price. I'd suggest washing them with gentle soap (I use Dr. Bronner's) and leaving them out of the dryer - keeps them absorbent and in good shape. I don't normally write reviews but these were great quality and good value.,1489598412000,True,1
B06XGVVVQ6,B06XGVVVQ6,1.0,No fragrance whatsoever.,Literally no hint of a smell at all. I should’ve spent my money on essential oil and made my own smell.,1549329651460,True,2
B08FGRH559,B08FGRH559,5.0,Good value and great for face covering ear relief,I got these after spending a lot of time in the NICU when our girls were born early.  I saw a nurse with a similar product and knew with hours of having to wear a face covering this gives your ears relief and serves a second purpose as a headband.  I got these to give to the multiple nurses working 12-hour shifts with masks on who have to take care of our baby girls.,1599945399515,False,0
B00IO0UVP2,B00IO0UVP2,2.0,"Mist is very fine, however","Mist is very fine, however, the bottle doesn't spray for as long a period as does the one used by my hairdresser.",1489339142000,True,0
B07W21YKLB,B07W21YKLB,1.0,Not Great,Not the best fit at all. The sizes are 1-9 but run very small!!,1594758020468,True,0
B01NB1ZBA1,B01NB1ZBA1,5.0,Obtained magical serum.,"I am a 35 year old guy back in the dating scene so I am for once concerned with my skins appearance and I’ve worked in the sun doing construction for over 13 years... I had very noticeable sun spots still do but it’s starting to clear up, also before I started using this product I was beginning to form some wrinkles around my smile and forehead, probably from stress and the sun. It’s been 2 weeks now and I’ve seen very noticeable results. I am shocked how much this has done and I’m only 1/10 Used of the product, I use 2 pumps at night before I sleep. I’m excited to experience how much better I will look in 2 months. This product will last a while so it’s a great buy. I will definitely buy again.",1575773310957,True,21
B01H2L415O,B01H2L415O,3.0,Nice eye cream but not a lot of change,I have used it for about 3 weeks.  Nice eye cream but not a lot of change. I will probably be looking for some other miracle.  Ha Ha,1480989685000,True,1
B06XRTW82W,B06XRTW82W,5.0,Five Stars,These are so soft and so pretty. i’m going to buy some for my sister next christmas,1513917114970,True,0
B01MU76QHJ,B01MU76QHJ,4.0,Decent  set of make up brushes!,"For the price, this is a decent quality multi brush makeup set. For sure, it has the Mother Load of brushes! So far, no brush hairs have fallen out when I've used them. I pulled on them pretty hard, and they stayed put.  Every brush that I have tried, so far,  works wonderfully, cleans off easily and leaves me with a flawless makeup job. These are are my favorites: the fan one for blush, the small one for power eye liner, the biggest fluffy one for powder foundation, the eyebrow comb/brush and my most favorite is the long mascara type brush. I use it to add color to my graying eyebrows, as well as stay gel to keep them in place. Also comes with a vinyl case, that fits all of the brushes, and rolls up really neat and has a tie closure. The brushes, themselves, are a little softer than I would like. It makes it a little harder to get the make up exactly where you want it. But it is a decent set of make up brushes.",1506142359175,True,0
B07GC3WFKZ,B07CMD7WLT,5.0,Well made and versatile,"If you want to take a simple outfit to the next level, this is a quick and easy way to do it. They can be pinned to a jacket or blouse, and there is also a thick elastic band so that they can be added to a ponytail. They also look nice on some purses. They are stiff so they can handle storing several in one container. Some of the petals are made of a sheer fabric and others are opaque, which adds interest to the look. I have many of these in different colors, and I enjoy wearing them often.",1661011907215,True,0
B007IAM4YU,B007IAM4YU,5.0,Face Saver!,"This is a life saver for my face. I use this in tandem with the soap and it's made a major improvement in my skin health of my face. It helps reduce aging, break outs and helps make my usual difficult time with shaving better. After I shower and use the soap, I dry my face and rub this in good and deep on my face. Miracle cream!",1577784705601,True,38
B077D4921Z,B077D4921Z,2.0,Not a good buy!,"I found these impossible to apply.  After trying for three days in a row, my eyes are red and irritated. I would never recommend these.",1514465023235,True,0
B01E0C1XEK,B01E0C1XEK,5.0,not a bad after smell,"So smooth ! not a bad after smell. Purchased for my home tanning bed, works great !",1469892947000,True,1
B07L2M33ZC,B07L2M33ZC,3.0,Wasn't satisfied,Wasn't happy with these combs they are not professional use. These combs won't comb through or style my wigs. Will not order these again.  I did like the plastic organizer they came in.,1557019305454,True,1
B0B61LGP7B,B0B61LGP7B,4.0,Hairline start way way back.,"If you place the wig edge on your natural hairline, the bangs are way too long and you end up looking like one of the Ramones. Not great but there's a bright side.<br /><br />so once you adjust the bangs to be above the eyes. you'll notice the wig's edge is like in the middle of your scalp almost.<br /><br />But it also comes with the glasses which complete the Velma look and that earns it an extra star.",1664872385842,False,0
B0B4YTV1B8,B0B4YTV1B8,2.0,VERY ROUGH!!!,"I recently started using glass nail files, which get the job done w/o ruining your nails b/c regular nail files are so rough.  So I wanted to get cuticle pushers with the same glass finish - but these are going back ASAP!  If I used these on my nails, they’d destroy them.  Maybe they’d be good for artificial nails … but if u want to gently remove your cuticles, buy something else",1666637136242,True,1
B00FMYW8BI,B07BVGJGD7,2.0,Dissapointing results and bad smell,"It worked very well the first time I used. After that, nothing has changed at all and the smell... is awful. It was at first and still is. Dissapointing.",1515589833066,True,0
B072SGZB6L,B072SGZB6L,5.0,Very good quality in my opinion and the size is just ...,"I use these for my homemade shampoos, body wash and other things.  Very good quality in my opinion and the size is just right for me.",1507559365840,True,0
B075B1CNKX,B075B1CNKX,4.0,Product arrived without the scissors.,"Everything works good, but the product arrived without the scissors!!!  Is there anyway for me to get the missing part?",1508890838065,True,0
B00MXHM9DO,B08L3QKHRJ,5.0,Great! Easy to use just turn the bottom and ...,Great! Easy to use just turn the bottom and it comes right out and the color is great as well.,1491121438000,True,1
B07434RJJT,B07434RJJT,1.0,Cheap.,Small brushes could only be used for fake dolls or kids makeup.,1541843228203,True,0
B07G32YBQF,B07G32YBQF,1.0,Dont buy this drill!,"Honestly ive only had mines for 3-4 months and it stopped working! I will not purchase again , very disappointed in this drill ! Ever since i got it i had problems with it, its not fair becouse i invested my money on something that did not work since the beginning... i wish i could get a refund .",1578423348849,True,0
B07V9XR1N7,B07V9XR1N7,3.0,Its your call!,"So look ladies(or gentlemen)I'm gonna just tell you that the bun is a Hot Mess child, So let me tell u what I did, So I put the bang in the back and brung the bun down low like back in the 90's and after much love,fluff,and a quick prayer It was cute. but hunnie....you gots ta work it out. I gave 3 stars cause the bang is everything.",1593815457106,True,1
B003CYKY4S,B003CYKY4S,1.0,This Time It Wasn't Up to Par,"I am not sure what happened to my product this time.  I have used this product for several years.  It is typically white, porous to the touch, but applies with a smooth texture and pleasant fragrance.  This time, it was as though the product had been altered, however.  When it arrived, it was not in the usual box, but rather in a plastic bag. It was brown in color and smooth, almost greasy, with an unusual odor.  When I opened it I actually joked that it appeared as though someone had added bacon-grease to the jar, as it smelled similar to the left-overs in a cast-iron skillet after someone had fried bacon.  I was hesitant to put the product on my face because I honestly did not know what was in that jar....but I do know it was not StriVectin Instant Facial Sculpting Cream.  I believe this was an unusual instance and not the typical scenario for purchasing this product.  I have ordered it through Amazon several times and have been please with product, price, delivery and packaging.  It just wasn't like that this time.",1375389092000,True,5
B0714N7H9Z,B0714N7H9Z,3.0,Awesome,Thin and light does the job but was looking for a more Fuller look,1544046019348,False,0
B08CBRG5JF,B08CBRG5JF,3.0,Color is not exactly right,Nice wig very light in weight but it's orange  and brown mix not light brown and dark brown,1603242243312,True,3
B01ENXZFL8,B01ENXZFL8,1.0,One Star,I love their soap!!! So fragrant and natural~ I return to purchase different scents every time I run out.,1526660957724,True,0
B079YTWNMD,B079YTWNMD,2.0,Crack or no crack,"Although the hair sticks are very pretty, when I received them the sticks had cracks in them and I decided to try and use them anyway until the crack pulled my hair, so I would recommend them but check them very good for cracks",1528299285445,True,0
B07Q7FXWCY,B07Q7FXWCY,5.0,Worth buying,These lashes are very light weight and cute. They are a little hard to tell which lash goes on which eye but other than that they are prefect,1582513471185,True,0
B075KLSX61,B075KLSX61,2.0,Turned my hair to frizz,"It took a while to comb this conditioner through my wet hair when I applied it, longer than other conditioners, with lots of breakage. My hair was easier to comb through after towel drying than with some other conditioners, but it was like straw after blow drying. Total frizz. Bear in mind that my hair is pretty damaged from bad eating and years of highlights, so your results may be different. I didn't notice any change in color. Perhaps I should have kept it on longer. I'm hesitant to continue to use it because of its drying effect.",1511801287415,False,1
B07JBVVH1Z,B07JBVVH1Z,1.0,Not worth the money,I really wanted to give these a good review. I wore one of the berets only twice and the second time it broke after not even being in my hair for an hour. The metal backing that actually clips the beret to your hair broke. It’s flimsy and cheap.,1598669028268,True,1
B01EWDH0H6,B01EWDH0H6,1.0,Leaves a tacky residue that won’t wash out.,"This did not work for me. It came out looking gray, and never really dried. Instead, it left my hair feeling tacky. I have washed my hair six times, and it still will not wash out! I even left shampoo and conditioner sitting in my hair for 30minutes, and it STILL hasn’t washed out!<br /><br />Update: 3days later, and it still hasn’t washed out! I’ve shampood about ten times, I slept with olive oil in my hair, I created a paste out of baking soda and shampoo and left it in thirty minutes. NOTHING has worked!",1534600846702,False,2
B019EAVIXE,B019EAVIXE,5.0,Five Stars,Best sunscreen ever. It protects well and is more comfortable applying than others I have tried.,1504199775433,True,0
B07TTLYZ2J,B07TTLYZ2J,5.0,Incredible!,"These lashes are incredible, way better than a set of $24 strip lashes I normally buy! The band is super lightweight (which I was not expecting for how large the lash is ) and they are extremely resilient to wear and tear. I am only on the second pair and I have had these for months",1591629026328,True,0
B0B8YZ4M7L,B0B8YZ4M7L,4.0,"Nice brush, comes with a lot","Packing was not the best and super messy with all the pieces going everywhere. The brush bristles aren’t as soft as other brushes I’ve used, but still soft and leave hair feeling nice. The two smaller combs are easy to use and go through hair nicely. The clips are a bit intense and bigger.",1668119576496,False,0
B004JFTMM4,B004JFTMM4,5.0,Money saver!!,"Allowed me to use some cologne that was in less favorable containers,<br />which otherwise would have probably gone to waste.",1359807181000,True,0
B017GK6F1Y,B017GK6F1Y,2.0,Shine cream,Si es el shine cream que encargue solo q no es la tapa y me llego todo chorreado,1588990843139,True,1
B0BBY271B6,B0BBY271B6,4.0,Nice clarifying shampoo,"Unfortunately, this shampoo arrived in a mess. The bottle was undamaged, but it had leaked all over the package and other contents. It really wasn't packaged well for shipping. Once I got it all cleaned up, however, I do like this shampoo. It has a mild minty scent while not overpowering like mint can be. I have greasy hair and was pleasantly surprised how well it strips my hair without overly drying it out. It foams up nicely and doesn't always require the repeat step, so you could theoretically use less. But I rise-lather-repeat anyway. My only complaint is the price. I don't know if I have ever paid this much for shampoo or any other hair product before. This product was free for my review and I could potentially see myself reordering this product, but not for this price.",1672918106695,False,0
B08LPJT4MT,B08LPJT4MT,5.0,Best hand cream!,This is one of the best hand creams I found a great scent nice and thick<br />best sound ever!,1618632427781,True,0
B06WP7PL7J,B06WP7PL7J,1.0,Not worth the headache,"Not good hair at all, not easy to braid as it tangles extremely easy.  Also dipping in hot water to seal the ends leaves a horrible look as it has sort of a resistance to the hot water and if you try to burn with a lighter it will catch fire....save your money.",1500385929705,True,4
B08RNQNFW1,B08RNQNFW1,5.0,Just what I needed,[[VIDEOID:933dc16c1c7d5a83fec2a86164147797]] I love it.. does exactly as described compact interchangeable suctions great battery life I would definitely recommend it.,1625809894805,True,2
B01MZZ0L98,B01MZZ0L98,5.0,Love this hair!,"I am so happy and so impressed by the quality, thickness, and length. I am getting married in 1 week in Maui on the beach. I took a chance with ordering this product in hopes that it would compare to the Daisy Fuentes “secret extensions” I purchased a year ago that have already broken at the elastic wire.  Although if this product is a little darker than my natural hair color it’s still blends in wonderfully with almost an hombre effect.  The hair piece is comfortable to wear, natural looking and the curls are perfect. I love it! Best purchase in a long time for the price and quality.",1520657004138,True,1
B01A53WTHS,B01A53WTHS,3.0,Cute combs,They are very beautiful combs. The only thing is that they snap easily. If you have knots in your hair while using these the tension breaks the comb in half,1485793981000,False,0
B00NFUEJJU,B00NFUEJJU,5.0,great product,Great service and quality product. You can't find in the stores so glad this is offered on line.,1601639782518,True,0
B07MP232NW,B07MP232NW,2.0,Not as described,"Lashes are too heavy, not easy to use as they stick out a ways from lash line so look very awkward. Hard to apply, the tweezers are not stainless steel they are flimsy plastic and useless as an aid. No response from seller when I complained.",1581779952942,True,1
